year,gender,medal,athlete,country,type,medal_count,athlete_count
1996,Men,Silver,CHUI Man Fai,Hong Kong,Fencing,105,366
1996,Men,Silver,TAI Yan Yun,Hong Kong,Fencing,105,366
1996,Men,Bronze,BARTMANN Uwe,Germany,Fencing,348,366
1996,Men,Bronze,KEMPF Wolfgang,Germany,Fencing,348,366
1996,Men,Bronze,LIPINSKI Wilfried,Germany,Fencing,348,366
1996,Men,Bronze,MILLER Maximilian,Germany,Fencing,348,366
1996,Women,Gold,BELGODERE-PARALITICI Sophie,France,Fencing,458,171
1996,Women,Gold,BOURGAIN Josette,France,Fencing,458,171
1996,Women,Gold,PICOT Patricia,France,Fencing,458,171
1996,Women,Gold,VAN DE CAPPELLE Murielle,France,Fencing,458,171
1996,Women,Silver,HERTRICH Monika,Germany,Fencing,348,171
1996,Women,Silver,JACOB Jutta,Germany,Fencing,348,171
1996,Women,Silver,SCHWARZ Silke,Germany,Fencing,348,171
1996,Women,Silver,WEBER-KRANZ Esther,Germany,Fencing,348,171
1996,Women,Bronze,BAZALO Francisca,Spain,Fencing,158,171
1996,Women,Bronze,HASSEN BEY Gema Victoria,Spain,Fencing,158,171
1996,Women,Bronze,PEREZ Cristina,Spain,Fencing,158,171
1996,Women,Gold,BELGODERE-PARALITICI Sophie,France,Fencing,458,171
1996,Women,Gold,BOURGAIN Josette,France,Fencing,458,171
1996,Women,Gold,PICOT Patricia,France,Fencing,458,171
1996,Women,Gold,VAN DE CAPPELLE Murielle,France,Fencing,458,171
1996,Women,Silver,BERTINI Mariella,Italy,Fencing,128,171
1996,Women,Silver,PRESUTTO Laura,Italy,Fencing,128,171
1996,Women,Silver,VETTRAINO Rosalba,Italy,Fencing,128,171
1996,Women,Bronze,HERTRICH Monika,Germany,Fencing,348,171
1996,Women,Bronze,JACOB Jutta,Germany,Fencing,348,171
1996,Women,Bronze,SCHWARZ Silke,Germany,Fencing,348,171
1996,Women,Bronze,WEBER-KRANZ Esther,Germany,Fencing,348,171
2000,Men,Gold,MORE Cyril,France,Fencing,458,481
2000,Men,Gold,CITERNE Robert,France,Fencing,458,481
2000,Men,Gold,LACHAUD Christian,France,Fencing,458,481
2000,Men,Gold,ROSIER Jean,France,Fencing,458,481
2000,Men,Silver,BARTMANN Uwe,Germany,Fencing,348,481
2000,Men,Silver,LIPINSKI Wilfried,Germany,Fencing,348,481
2000,Men,Silver,MAYER Juergen,Germany,Fencing,348,481
2000,Men,Silver,SCHWARZ Udo,Germany,Fencing,348,481
2000,Men,Bronze,CHUNG Ting Ching,Hong Kong,Fencing,105,481
2000,Men,Bronze,KWONG Wai Ip,Hong Kong,Fencing,105,481
2000,Men,Bronze,TAI Yan Yun,Hong Kong,Fencing,105,481
2000,Men,Gold,CHAN Kam Loi,Hong Kong,Fencing,105,481
2000,Men,Gold,FUNG Ying Ki,Hong Kong,Fencing,105,481
2000,Men,Gold,HUI Charn Hung,Hong Kong,Fencing,105,481
2000,Men,Gold,KWONG Wai Ip,Hong Kong,Fencing,105,481
2000,Men,Silver,CZOP Piotr,Poland,Fencing,147,481
2000,Men,Silver,PENDER Dariusz,Poland,Fencing,147,481
2000,Men,Silver,STANCZUK Radoslaw,Poland,Fencing,147,481
2000,Men,Silver,WALISIEWICZ Tomasz,Poland,Fencing,147,481
2000,Men,Bronze,CECCANTI Soriano,Italy,Fencing,128,481
2000,Men,Bronze,MARI Gerardo,Italy,Fencing,128,481
2000,Men,Bronze,PELLEGRINI Alberto,Italy,Fencing,128,481
2000,Men,Bronze,SERAFINI Alberto,Italy,Fencing,128,481
2000,Men,Gold,MORE Cyril,France,Fencing,458,481
2000,Men,Gold,BESSEICHE Serge,France,Fencing,458,481
2000,Men,Gold,DURAND Pascal,France,Fencing,458,481
2000,Men,Gold,PACAULT Yvon,France,Fencing,458,481
2000,Men,Silver,CZOP Piotr,Poland,Fencing,147,481
2000,Men,Silver,JABLONSKI Arkadiusz,Poland,Fencing,147,481
2000,Men,Silver,WALISIEWICZ Tomasz,Poland,Fencing,147,481
2000,Men,Silver,WYSMIERSKI Robert,Poland,Fencing,147,481
2000,Men,Bronze,CHAN Kam Loi,Hong Kong,Fencing,105,481
2000,Men,Bronze,FUNG Ying Ki,Hong Kong,Fencing,105,481
2000,Men,Bronze,HUI Charn Hung,Hong Kong,Fencing,105,481
2000,Men,Bronze,TAI Yan Yun,Hong Kong,Fencing,105,481
2000,Women,Gold,POLASIK Jadwiga,Poland,Fencing,147,161
2000,Women,Gold,ROZKRES Agnieszka,Poland,Fencing,147,161
2000,Women,Gold,WYRZYKOWSKA Marta,Poland,Fencing,147,161
2000,Women,Silver,HILLINGER Carmen,Germany,Fencing,348,161
2000,Women,Silver,SCHWARZ Silke,Germany,Fencing,348,161
2000,Women,Silver,STOLLWERCK Waltraud,Germany,Fencing,348,161
2000,Women,Silver,WEBER-KRANZ Esther,Germany,Fencing,348,161
2000,Women,Bronze,BELGODERE Sophie,France,Fencing,458,161
2000,Women,Bronze,PICOT Patricia,France,Fencing,458,161
2000,Women,Bronze,VAN DE CAPPELLE Murielle,France,Fencing,458,161
2000,Women,Gold,POLASIK Jadwiga,Poland,Fencing,147,161
2000,Women,Gold,ROZKRES Agnieszka,Poland,Fencing,147,161
2000,Women,Gold,WYRZYKOWSKA Marta,Poland,Fencing,147,161
2000,Women,Silver,BELGODERE Sophie,France,Fencing,458,161
2000,Women,Silver,PICOT Patricia,France,Fencing,458,161
2000,Women,Silver,VAN DE CAPPELLE Murielle,France,Fencing,458,161
2000,Women,Bronze,HILLINGER Carmen,Germany,Fencing,348,161
2000,Women,Bronze,SCHWARZ Silke,Germany,Fencing,348,161
2000,Women,Bronze,STOLLWERCK Waltraud,Germany,Fencing,348,161
2000,Women,Bronze,WEBER-KRANZ Esther,Germany,Fencing,348,161
2004,Men,Gold,MORE Cyril,France,Fencing,458,408
2004,Men,Gold,CITERNE Robert,France,Fencing,458,408
2004,Men,Gold,LATRECHE Alim,France,Fencing,458,408
2004,Men,Gold,MAILLARD David,France,Fencing,458,408
2004,Men,Silver,JABLONSKI Arkadiusz,Poland,Fencing,147,408
2004,Men,Silver,PENDER Dariusz,Poland,Fencing,147,408
2004,Men,Silver,STANCZUK Radoslaw,Poland,Fencing,147,408
2004,Men,Silver,WYSMIERSKI Robert,Poland,Fencing,147,408
2004,Men,Bronze,ZHANG Lei,China,Fencing,408,408
2004,Men,Bronze,HU Daoliang,China,Fencing,408,408
2004,Men,Bronze,ZHANG Chong,China,Fencing,408,408
2004,Men,Gold,ZHANG Lei,China,Fencing,408,408
2004,Men,Gold,HU Daoliang,China,Fencing,408,408
2004,Men,Gold,ZHANG Chong,China,Fencing,408,408
2004,Men,Silver,CHAN Kam Loi,Hong Kong,Fencing,105,408
2004,Men,Silver,FUNG Ying Ki,Hong Kong,Fencing,105,408
2004,Men,Silver,HUI Charn Hung,Hong Kong,Fencing,105,408
2004,Men,Silver,KWONG Wai Ip,Hong Kong,Fencing,105,408
2004,Men,Bronze,CZOP Piotr,Poland,Fencing,147,408
2004,Men,Bronze,MAKOWSKI Stefan,Poland,Fencing,147,408
2004,Men,Bronze,PENDER Dariusz,Poland,Fencing,147,408
2004,Men,Bronze,WALISIEWICZ Tomasz,Poland,Fencing,147,408
2004,Men,Gold,CHAN Kam Loi,Hong Kong,Fencing,105,408
2004,Men,Gold,FUNG Ying Ki,Hong Kong,Fencing,105,408
2004,Men,Gold,HUI Charn Hung,Hong Kong,Fencing,105,408
2004,Men,Gold,TAI Yan Yun,Hong Kong,Fencing,105,408
2004,Men,Silver,CZOP Piotr,Poland,Fencing,147,408
2004,Men,Silver,JABLONSKI Arkadiusz,Poland,Fencing,147,408
2004,Men,Silver,MAKOWSKI Stefan,Poland,Fencing,147,408
2004,Men,Silver,WYSMIERSKI Robert,Poland,Fencing,147,408
2004,Men,Bronze,MORE Cyril,France,Fencing,458,408
2004,Men,Bronze,DURAND Pascal,France,Fencing,458,408
2004,Men,Bronze,EL ASSINE Moez,France,Fencing,458,408
2004,Women,Gold,CHAN Yui Chong,Hong Kong,Fencing,105,203
2004,Women,Gold,FAN Pui Shan,Hong Kong,Fencing,105,203
2004,Women,Gold,WONG Kit Mui,Hong Kong,Fencing,105,203
2004,Women,Gold,YU Chui Yee,Hong Kong,Fencing,105,203
2004,Women,Silver,DANI Gyongyi,Hungary,Fencing,47,203
2004,Women,Silver,JURAK Andrea,Hungary,Fencing,47,203
2004,Women,Silver,KRAJNYAK Zsuzsanna,Hungary,Fencing,47,203
2004,Women,Silver,PALFI Judit,Hungary,Fencing,47,203
2004,Women,Bronze,ASSMANN Emmanuelle,France,Fencing,458,203
2004,Women,Bronze,MAGNAT Sylvie,France,Fencing,458,203
2004,Women,Bronze,MEYER Sylviane,France,Fencing,458,203
2004,Women,Bronze,PICOT Patricia,France,Fencing,458,203
2004,Women,Gold,CHAN Yui Chong,Hong Kong,Fencing,105,203
2004,Women,Gold,FAN Pui Shan,Hong Kong,Fencing,105,203
2004,Women,Gold,WONG Kit Mui,Hong Kong,Fencing,105,203
2004,Women,Gold,YU Chui Yee,Hong Kong,Fencing,105,203
2004,Women,Silver,DANI Gyongyi,Hungary,Fencing,47,203
2004,Women,Silver,JURAK Andrea,Hungary,Fencing,47,203
2004,Women,Silver,KRAJNYAK Zsuzsanna,Hungary,Fencing,47,203
2004,Women,Silver,PALFI Judit,Hungary,Fencing,47,203
2004,Women,Bronze,FRELIK Renata,Poland,Fencing,147,203
2004,Women,Bronze,POLASIK Jadwiga,Poland,Fencing,147,203
2004,Women,Bronze,WITOS Dagmara,Poland,Fencing,147,203
2004,Women,Bronze,WYRZYKOWSKA Marta,Poland,Fencing,147,203
2012,Men,Gold,CHEN Yijun,China,Fencing,408,293
2012,Men,Gold,HU Daoliang,China,Fencing,408,293
2012,Men,Gold,YE Ruyi,China,Fencing,408,293
2012,Men,Silver,LATRECHE Alim,France,Fencing,458,293
2012,Men,Silver,LEMOINE Ludovic,France,Fencing,458,293
2012,Men,Silver,TOKATLIAN Damien,France,Fencing,458,293
2012,Men,Bronze,CHAN Wing Kin,Hong Kong,Fencing,105,293
2012,Men,Bronze,CHUNG Ting Ching,Hong Kong,Fencing,105,293
2012,Men,Bronze,WONG Tang Tat,Hong Kong,Fencing,105,293
2012,Women,Gold,RONG Jing,China,Fencing,408,139
2012,Women,Gold,WU Baili,China,Fencing,408,139
2012,Women,Gold,YAO Fang,China,Fencing,408,139
2012,Women,Silver,DANI Gyongyi,Hungary,Fencing,47,139
2012,Women,Silver,JUHASZ Veronika,Hungary,Fencing,47,139
2012,Women,Silver,KRAJNYAK Zsuzsanna,Hungary,Fencing,47,139
2012,Women,Bronze,CHAN Yui Chong,Hong Kong,Fencing,105,139
2012,Women,Bronze,FAN Pui Shan,Hong Kong,Fencing,105,139
2012,Women,Bronze,YU Chui Yee,Hong Kong,Fencing,105,139
2016,Men,Gold,CITERNE Robert,France,Fencing,458,268
2016,Men,Gold,NOBLE Romain,France,Fencing,458,268
2016,Men,Gold,IFEBE Yannick,France,Fencing,458,268
2016,Men,Silver,HU Daoliang,China,Fencing,408,268
2016,Men,Silver,TIAN Jianquan,China,Fencing,408,268
2016,Men,Silver,SUN Gang,China,Fencing,408,268
2016,Men,Bronze,PENDER Dariusz,Poland,Fencing,147,268
2016,Men,Bronze,RZASA Kamil,Poland,Fencing,147,268
2016,Men,Bronze,NALEWAJEK Michal,Poland,Fencing,147,268
2016,Men,Gold,HU Daoliang,China,Fencing,408,268
2016,Men,Gold,YE Ruyi,China,Fencing,408,268
2016,Men,Gold,SUN Gang,China,Fencing,408,268
2016,Men,Silver,PENDER Dariusz,Poland,Fencing,147,268
2016,Men,Silver,GAWORSKI Jacek,Poland,Fencing,147,268
2016,Men,Silver,NALEWAJEK Michal,Poland,Fencing,147,268
2016,Men,Bronze,LEMOINE Ludovic,France,Fencing,458,268
2016,Men,Bronze,TOKATLIAN Damien,France,Fencing,458,268
2016,Men,Bronze,VALET Maxime,France,Fencing,458,268
2016,Women,Gold,RONG Jing,China,Fencing,408,159
2016,Women,Gold,ZHOU Jingjing,China,Fencing,408,159
2016,Women,Gold,ZOU Xufeng,China,Fencing,408,159
2016,Women,Silver,CHAN Yui Chong,Hong Kong,Fencing,105,159
2016,Women,Silver,YU Chui Yee,Hong Kong,Fencing,105,159
2016,Women,Silver,NG Justine Charissa,Hong Kong,Fencing,105,159
2016,Women,Bronze,DANI Gyongyi,Hungary,Fencing,47,159
2016,Women,Bronze,KRAJNYAK Zsuzsanna,Hungary,Fencing,47,159
2016,Women,Bronze,VERES Amarilla,Hungary,Fencing,47,159
2016,Women,Gold,RONG Jing,China,Fencing,408,159
2016,Women,Gold,ZHANG Chuncui,China,Fencing,408,159
2016,Women,Gold,ZHOU Jingjing,China,Fencing,408,159
2016,Women,Silver,DANI Gyongyi,Hungary,Fencing,47,159
2016,Women,Silver,KRAJNYAK Zsuzsanna,Hungary,Fencing,47,159
2016,Women,Silver,HAJMASI Eva Andrea,Hungary,Fencing,47,159
2016,Women,Bronze,TRIGILIA Loredana,Italy,Fencing,128,159
2016,Women,Bronze,VIO Beatrice,Italy,Fencing,128,159
2016,Women,Bronze,MOGOS Andreea,Italy,Fencing,128,159
1996,Mixed,Gold,,-,Rugby,39,3
1996,Mixed,Silver,,-,Rugby,39,3
1996,Mixed,Bronze,,-,Rugby,39,3
2000,Mixed,Gold,CHUNN Clifton,United States,Rugby,515,35
2000,Mixed,Gold,CROUCH Eddie,United States,Rugby,515,35
2000,Mixed,Gold,DRANEY Rick,United States,Rugby,515,35
2000,Mixed,Gold,GUILLOU Daniel,United States,Rugby,515,35
2000,Mixed,Gold,KIRKLAND Bryan,United States,Rugby,515,35
2000,Mixed,Gold,LYDUCH Norman,United States,Rugby,515,35
2000,Mixed,Gold,MACCABE Dean,United States,Rugby,515,35
2000,Mixed,Gold,MCGUIRK Troy,United States,Rugby,515,35
2000,Mixed,Gold,PATE Stephen,United States,Rugby,515,35
2000,Mixed,Gold,RENJE William,United States,Rugby,515,35
2000,Mixed,Gold,ROMERO Wayne,United States,Rugby,515,35
2000,Mixed,Gold,SHADOWEBS Ralph,United States,Rugby,515,35
2000,Mixed,Silver,ALMAN Bryce,Australia,Rugby,364,35
2000,Mixed,Silver,BOYLAN Brett,Australia,Rugby,364,35
2000,Mixed,Silver,CLARKE Clifford,Australia,Rugby,364,35
2000,Mixed,Silver,CROKER Garry,Australia,Rugby,364,35
2000,Mixed,Silver,DUBBERLEY Brad,Australia,Rugby,364,35
2000,Mixed,Silver,ERDEM Nazim,Australia,Rugby,364,35
2000,Mixed,Silver,HARDING Peter,Australia,Rugby,364,35
2000,Mixed,Silver,HUCKS George,Australia,Rugby,364,35
2000,Mixed,Silver,KENNEDY Tom,Australia,Rugby,364,35
2000,Mixed,Silver,PARSONS Craig,Australia,Rugby,364,35
2000,Mixed,Silver,PORTER Steve,Australia,Rugby,364,35
2000,Mixed,Silver,RYAN Patrick,Australia,Rugby,364,35
2000,Mixed,Bronze,SHARMAN Grant,New Zealand,Rugby,21,35
2000,Mixed,Bronze,GUTHRIE Stephen,New Zealand,Rugby,21,35
2000,Mixed,Bronze,HOWE Tony,New Zealand,Rugby,21,35
2000,Mixed,Bronze,JOHNSON Timothy,New Zealand,Rugby,21,35
2000,Mixed,Bronze,LEEFE Paul,New Zealand,Rugby,21,35
2000,Mixed,Bronze,MCMURRAY Gary,New Zealand,Rugby,21,35
2000,Mixed,Bronze,MUSCHAMP Justin,New Zealand,Rugby,21,35
2000,Mixed,Bronze,OUGHTON Bill,New Zealand,Rugby,21,35
2000,Mixed,Bronze,PALMER Curtis,New Zealand,Rugby,21,35
2000,Mixed,Bronze,TAYLOR Sholto,New Zealand,Rugby,21,35
2000,Mixed,Bronze,TINKER Geremy,New Zealand,Rugby,21,35
2004,Mixed,Gold,BUCKINGHAM Dan,New Zealand,Rugby,21,33
2004,Mixed,Gold,GUTHRIE Stephen,New Zealand,Rugby,21,33
2004,Mixed,Gold,JOHNSON Timothy,New Zealand,Rugby,21,33
2004,Mixed,Gold,MCMURRAY Gary,New Zealand,Rugby,21,33
2004,Mixed,Gold,OUGHTON Bill,New Zealand,Rugby,21,33
2004,Mixed,Gold,PALMER Curtis,New Zealand,Rugby,21,33
2004,Mixed,Gold,TAYLOR Sholto,New Zealand,Rugby,21,33
2004,Mixed,Gold,TINKER Geremy,New Zealand,Rugby,21,33
2004,Mixed,Gold,WAITE Jai,New Zealand,Rugby,21,33
2004,Mixed,Silver,BACON Mike,Canada,Rugby,233,33
2004,Mixed,Silver,CHARTRAND Allan,Canada,Rugby,233,33
2004,Mixed,Silver,CHAN Ian,Canada,Rugby,233,33
2004,Mixed,Silver,FUNK Jared,Canada,Rugby,233,33
2004,Mixed,Silver,HICKLING Garett,Canada,Rugby,233,33
2004,Mixed,Silver,LAVOIE Fabien,Canada,Rugby,233,33
2004,Mixed,Silver,LIZOTTE Raymond,Canada,Rugby,233,33
2004,Mixed,Silver,PARADIS Daniel,Canada,Rugby,233,33
2004,Mixed,Silver,SEMENUIK Allan,Canada,Rugby,233,33
2004,Mixed,Silver,SIMARD Patrice,Canada,Rugby,233,33
2004,Mixed,Silver,WHITEHEAD Michael,Canada,Rugby,233,33
2004,Mixed,Silver,WILLSIE David,Canada,Rugby,233,33
2004,Mixed,Bronze,CHUNN Clifton,United States,Rugby,515,33
2004,Mixed,Bronze,COHN Andy,United States,Rugby,515,33
2004,Mixed,Bronze,GLOOR Sam,United States,Rugby,515,33
2004,Mixed,Bronze,GROULX Will,United States,Rugby,515,33
2004,Mixed,Bronze,HOGSETT Scott,United States,Rugby,515,33
2004,Mixed,Bronze,KIRKLAND Bryan,United States,Rugby,515,33
2004,Mixed,Bronze,LUJANO Bob,United States,Rugby,515,33
2004,Mixed,Bronze,LYDUCH Norman,United States,Rugby,515,33
2004,Mixed,Bronze,NELSON Lynn,United States,Rugby,515,33
2004,Mixed,Bronze,POPPEN Brent,United States,Rugby,515,33
2004,Mixed,Bronze,ROMERO Wayne,United States,Rugby,515,33
2004,Mixed,Bronze,ZUPAN Mark,United States,Rugby,515,33
2008,Mixed,Gold,COHN Andy,United States,Rugby,515,34
2008,Mixed,Gold,GROULX Will,United States,Rugby,515,34
2008,Mixed,Gold,HOGSETT Scott,United States,Rugby,515,34
2008,Mixed,Gold,KIRKLAND Bryan,United States,Rugby,515,34
2008,Mixed,Gold,LYDUCH Norm,United States,Rugby,515,34
2008,Mixed,Gold,MCBRIDE Seth,United States,Rugby,515,34
2008,Mixed,Gold,REGIER Jason,United States,Rugby,515,34
2008,Mixed,Gold,SPRINGER Nick,United States,Rugby,515,34
2008,Mixed,Gold,SUMNER Chance,United States,Rugby,515,34
2008,Mixed,Gold,WILMOTH Joel,United States,Rugby,515,34
2008,Mixed,Gold,ZUPAN Mark,United States,Rugby,515,34
2008,Mixed,Silver,ALMAN Bryce,Australia,Rugby,364,34
2008,Mixed,Silver,BATT Ryley,Australia,Rugby,364,34
2008,Mixed,Silver,BOXALL Grant,Australia,Rugby,364,34
2008,Mixed,Silver,BRAND Shane,Australia,Rugby,364,34
2008,Mixed,Silver,CARR Cameron,Australia,Rugby,364,34
2008,Mixed,Silver,ERDEM Nazim,Australia,Rugby,364,34
2008,Mixed,Silver,HUCKS George,Australia,Rugby,364,34
2008,Mixed,Silver,PORTER Steve,Australia,Rugby,364,34
2008,Mixed,Silver,SCOTT Ryan,Australia,Rugby,364,34
2008,Mixed,Silver,SMITH Greg,Australia,Rugby,364,34
2008,Mixed,Silver,VITALE Scott,Australia,Rugby,364,34
2008,Mixed,Bronze,CHAN Ian,Canada,Rugby,233,34
2008,Mixed,Bronze,CRONE Jason,Canada,Rugby,233,34
2008,Mixed,Bronze,FUNK Jared,Canada,Rugby,233,34
2008,Mixed,Bronze,HICKING Garrett,Canada,Rugby,233,34
2008,Mixed,Bronze,HIRSCHFIELD Trevor,Canada,Rugby,233,34
2008,Mixed,Bronze,LAVOIE Fabien,Canada,Rugby,233,34
2008,Mixed,Bronze,LUANGKHAMDENG Say,Canada,Rugby,233,34
2008,Mixed,Bronze,PARADIS Daniel,Canada,Rugby,233,34
2008,Mixed,Bronze,SCHMUTZ Erika,Canada,Rugby,233,34
2008,Mixed,Bronze,SIMARD Patrice,Canada,Rugby,233,34
2008,Mixed,Bronze,WHITEHEAD Mike,Canada,Rugby,233,34
2008,Mixed,Bronze,WILLSIE David,Canada,Rugby,233,34
2012,Mixed,Gold,BATT Ryley,Australia,Rugby,364,35
2012,Mixed,Gold,BOND Chris,Australia,Rugby,364,35
2012,Mixed,Gold,CARR Cameron,Australia,Rugby,364,35
2012,Mixed,Gold,ERDEM Naz,Australia,Rugby,364,35
2012,Mixed,Gold,HARRISON Andrew,Australia,Rugby,364,35
2012,Mixed,Gold,HOSE Josh,Australia,Rugby,364,35
2012,Mixed,Gold,LEES Jason,Australia,Rugby,364,35
2012,Mixed,Gold,MEAKIN Cody,Australia,Rugby,364,35
2012,Mixed,Gold,NEWTON Ben,Australia,Rugby,364,35
2012,Mixed,Gold,SCOTT Ryan,Australia,Rugby,364,35
2012,Mixed,Gold,SMITH Greg,Australia,Rugby,364,35
2012,Mixed,Silver,CHAN Ian,Canada,Rugby,233,35
2012,Mixed,Silver,CRONE Jason,Canada,Rugby,233,35
2012,Mixed,Silver,DAGENAIS Patrice,Canada,Rugby,233,35
2012,Mixed,Silver,FUNK Jared,Canada,Rugby,233,35
2012,Mixed,Silver,HICKLING Garett,Canada,Rugby,233,35
2012,Mixed,Silver,HIRSCHFIELD Trevor,Canada,Rugby,233,35
2012,Mixed,Silver,LAVOIE Fabien,Canada,Rugby,233,35
2012,Mixed,Silver,MADELL Zak,Canada,Rugby,233,35
2012,Mixed,Silver,MURAO Travis,Canada,Rugby,233,35
2012,Mixed,Silver,SIMARD Patrice,Canada,Rugby,233,35
2012,Mixed,Silver,WHITEHEAD Mike,Canada,Rugby,233,35
2012,Mixed,Silver,WILLSIE David,Canada,Rugby,233,35
2012,Mixed,Bronze,AOKI Chuck,United States,Rugby,515,35
2012,Mixed,Bronze,COHN Andy,United States,Rugby,515,35
2012,Mixed,Bronze,COHN Chad,United States,Rugby,515,35
2012,Mixed,Bronze,DELAGRAVE Joe,United States,Rugby,515,35
2012,Mixed,Bronze,GROULX Will,United States,Rugby,515,35
2012,Mixed,Bronze,HELTON Derrick,United States,Rugby,515,35
2012,Mixed,Bronze,HOGSETT Scott,United States,Rugby,515,35
2012,Mixed,Bronze,MCBRIDE Seth,United States,Rugby,515,35
2012,Mixed,Bronze,REGIER Jason,United States,Rugby,515,35
2012,Mixed,Bronze,SCATURRO Adam,United States,Rugby,515,35
2012,Mixed,Bronze,SPRINGER Nicholas,United States,Rugby,515,35
2012,Mixed,Bronze,SUMNER Chance,United States,Rugby,515,35
2016,Mixed,Gold,BATT Ryley,Australia,Rugby,364,75
2016,Mixed,Gold,BOND Chris,Australia,Rugby,364,75
2016,Mixed,Gold,CARR Cameron,Australia,Rugby,364,75
2016,Mixed,Gold,ERDEM Nazim,Australia,Rugby,364,75
2016,Mixed,Gold,HARRISON Andrew,Australia,Rugby,364,75
2016,Mixed,Gold,HOSE Josh,Australia,Rugby,364,75
2016,Mixed,Gold,LEES Jason,Australia,Rugby,364,75
2016,Mixed,Gold,SCOTT Ryan,Australia,Rugby,364,75
2016,Mixed,Gold,EDMONDSON Andrew,Australia,Rugby,364,75
2016,Mixed,Gold,FAWCETT Ben,Australia,Rugby,364,75
2016,Mixed,Gold,LEWIS Matt,Australia,Rugby,364,75
2016,Mixed,Gold,WARN Jayden,Australia,Rugby,364,75
2016,Mixed,Silver,AOKI Chuck,United States,Rugby,515,75
2016,Mixed,Silver,COHN Chad,United States,Rugby,515,75
2016,Mixed,Silver,MCBRIDE Seth,United States,Rugby,515,75
2016,Mixed,Silver,REGIER Jason,United States,Rugby,515,75
2016,Mixed,Silver,SCATURRO Adam,United States,Rugby,515,75
2016,Mixed,Silver,BREWER Josh,United States,Rugby,515,75
2016,Mixed,Silver,BUTLER Jeff,United States,Rugby,515,75
2016,Mixed,Silver,FREDETTE Lee,United States,Rugby,515,75
2016,Mixed,Silver,MELTON Chuck,United States,Rugby,515,75
2016,Mixed,Silver,NEWBY Eric,United States,Rugby,515,75
2016,Mixed,Silver,PUDERBAUGH Kory,United States,Rugby,515,75
2016,Mixed,Silver,WHEELER Josh,United States,Rugby,515,75
2016,Mixed,Bronze,IKEZAKI Daisuke,Japan,Rugby,89,75
2016,Mixed,Bronze,KANNO Kazuhiko,Japan,Rugby,89,75
2016,Mixed,Bronze,KISHI Kotaro,Japan,Rugby,89,75
2016,Mixed,Bronze,NAKAZATO Shin,Japan,Rugby,89,75
2016,Mixed,Bronze,SHIMAKAWA Shinichi,Japan,Rugby,89,75
2016,Mixed,Bronze,SHOJI Takeshi,Japan,Rugby,89,75
2016,Mixed,Bronze,WAKAYAMA Hidefumi,Japan,Rugby,89,75
2016,Mixed,Bronze,HAGA Masayuki,Japan,Rugby,89,75
2016,Mixed,Bronze,IKE Yukinobu,Japan,Rugby,89,75
2016,Mixed,Bronze,IMAI Tomoaki,Japan,Rugby,89,75
2016,Mixed,Bronze,NORIMATSU Seiya,Japan,Rugby,89,75
2016,Mixed,Bronze,YAMAGUCHI Takahisa,Japan,Rugby,89,75
1980,Men,Gold,,Poland,Swimming,147,249
1980,Men,Silver,,Poland,Swimming,147,249
